TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3
g005806,여,40,44,44825,42,42170,50,50130,2,6,3,4,4,4,5,5,경기도,충남,2023-08-12~2023-08-12,2,1.0,3.0
g000506,여,30,50,50130,50,50110,42,42150,1,2,1,1,2,3,1,1,대전광역시,전북,2023-06-03~2023-06-05,1,7.0,2.0
g012173,남,50,42,42150,46,46130,48,48220,2,4,2,4,2,3,3,4,대전광역시,충남,2023-09-18~2023-09-18,1,2.0,3.0
g005725,여,20,26,26500,11,11200,47,47820,7,3,2,3,3,6,6,5,경상북도,대전,2023-08-11~2023-08-12,7,1.0,3.0
g001830,남,30,31,31140,26,26350,45,45110,4,3,4,5,4,5,2,7,경기도,전북,2023-06-03~2023-06-04,1,2.0,5.0
g000982,남,30,44,44180,42,42150,26,26350,3,2,2,2,3,2,1,5,인천광역시,충남,2023-06-02~2023-06-04,1,2.0,4.0
g002900,남,30,42,42210,26,26710,45,45800,2,2,1,4,4,3,5,4,전라북도,전북,2023-06-27~2023-06-28,5,2.0,1.0
g008435,여,20,42,42150,46,46130,50,50110,6,1,1,2,1,2,1,7,서울특별시,전남,2023-08-23~2023-08-24,3,1.0,2.0
g007074,여,20,50,50110,42,42150,26,26350,2,1,1,4,4,6,7,6,경기도,전남,2023-08-19~2023-08-20,3,1.0,7.0
g007779,여,30,47,47190,47,47110,47,47130,2,6,3,6,4,6,2,6,대구광역시,충북,2023-08-22~2023-08-22,3,1.0,5.0
g011522,남,40,42,42210,41,41820,28,28710,3,4,5,5,4,5,5,5,서울특별시,전북,2023-09-16~2023-09-16,6,1.0,7.0
g001299,여,30,41,41830,42,42210,26,26350,1,1,6,2,3,2,3,3,경기도,충남,2023-05-28~2023-05-29,2,1.0,3.0
g001587,여,30,50,50110,42,42150,26,26290,4,4,2,4,6,6,6,7,충청북도,대전,2023-06-06~2023-06-07,3,1.0,2.0
g006065,여,20,50,50110,46,46840,26,26500,2,2,4,2,2,3,3,5,전라남도,전남,2023-08-25~2023-08-26,1,3.0,2.0
g011574,남,40,44,44150,43,43730,43,43110,4,6,4,6,2,4,1,4,대전광역시,충북,2023-09-02~2023-09-02,1,6.0,3.0
e013132,여,20,50,50130,46,46130,44,44270,4,2,2,5,6,3,7,5,서울특별시,충남,2023-09-09~2023-09-09,3,5.0,1.0
g006114,여,40,50,50130,45,45130,46,46130,2,5,3,4,4,5,2,5,충청북도,충북,2023-08-12~2023-08-12,3,2.0,
g010859,남,20,30,30200,44,44130,43,43110,7,1,1,6,6,5,7,2,서울특별시,충남,2023-09-02~2023-09-02,7,2.0,1.0
g005254,남,40,50,50130,26,26230,45,45730,3,2,2,4,6,2,1,7,대전광역시,전북,2023-08-26~2023-08-27,3,2.0,5.0
g006084,남,30,42,42210,42,42230,42,42150,6,3,5,2,2,5,5,2,경기도,충남,2023-08-13~2023-08-15,3,2.0,1.0
g011629,남,40,46,46710,46,46870,46,46790,2,6,2,2,6,6,2,6,광주광역시,전남,2023-09-08~2023-09-08,6,1.0,7.0
g002975,남,30,50,50130,48,48840,11,11110,3,3,1,4,4,3,1,7,경기도,충북,2023-06-20~2023-06-20,7,2.0,3.0
g005844,남,20,26,26290,42,42210,42,42150,3,2,2,4,5,6,2,6,전라남도,전남,2023-08-18~2023-08-19,1,3.0,2.0
g011162,남,30,42,42150,41,41820,29,29110,6,2,2,2,3,2,4,6,서울특별시,대전,2023-09-03~2023-09-03,4,1.0,2.0
g001993,여,20,41,41820,42,42720,43,43730,1,1,1,4,6,1,4,7,경기도,충북,2023-06-23~2023-06-23,7,1.0,3.0
g002606,남,50,46,46870,46,46900,46,46130,1,4,4,4,3,5,5,3,광주광역시,전북,2023-06-29~2023-06-29,3,6.0,1.0
g002837,여,30,11,11680,42,42210,41,41830,1,1,1,2,1,1,1,1,서울특별시,충북,2023-06-25~2023-06-26,7,4.0,1.0
g002214,남,40,41,41820,30,30200,44,44150,7,2,2,5,6,2,7,6,충청북도,충남,2023-06-17~2023-06-18,1,2.0,3.0
g006132,여,20,50,50110,26,26350,11,11680,6,2,2,3,7,7,2,6,전라북도,전남,2023-08-16~2023-08-17,3,2.0,5.0
g011318,여,30,48,48860,45,45720,29,29170,2,3,2,4,4,3,2,4,전라북도,전북,2023-09-02~2023-09-02,6,2.0,1.0
g011644,남,30,11,11200,11,11680,30,30200,4,6,3,4,3,5,6,3,전라북도,대전,2023-09-10~2023-09-10,1,7.0,2.0
g009973,여,20,46,46110,50,50110,29,29140,4,2,2,2,2,2,3,5,서울특별시,광주,2023-08-26~2023-08-26,8,2.0,7.0
g010776,남,20,48,48840,42,42190,48,48120,1,7,1,1,1,1,1,1,경상남도,세종,2023-09-02~2023-09-02,7,9.0,2.0
g001833,여,30,45,45110,50,50130,30,30200,4,6,5,4,4,4,4,4,전라북도,전북,2023-06-05~2023-06-06,5,1.0,3.0
g011630,남,30,44,44760,45,45110,30,30200,4,3,1,4,5,4,5,4,전라북도,대전,2023-09-09~2023-09-09,2,3.0,1.0
g007310,남,40,42,42150,26,26710,11,11140,4,1,1,3,5,1,2,7,충청남도,전북,2023-08-20~2023-08-22,5,7.0,6.0
g000751,여,20,50,50130,42,42150,26,26200,3,2,4,2,3,5,5,6,세종특별자치시,충북,2023-05-22~2023-05-23,2,3.0,5.0
g001169,남,50,42,42150,41,41800,44,44825,1,1,1,4,7,3,2,7,경기도,충북,2023-05-30~2023-05-31,1,2.0,3.0
g003039,남,50,50,50110,44,44150,45,45110,1,4,2,6,2,3,2,7,대전광역시,전북,2023-06-25~2023-06-25,3,8.0,1.0
g013111,여,30,48,48840,46,46130,43,43150,3,4,2,5,6,1,3,1,전라북도,전북,2023-09-27~2023-09-27,1,6.0,2.0
g010979,남,20,11,11215,11,11110,11,11170,4,4,2,6,7,3,4,5,충청북도,충남,2023-09-09~2023-09-09,6,1.0,3.0
g007412,여,30,45,45110,26,26350,11,11170,3,2,2,3,5,6,3,4,대전광역시,세종,2023-08-27~2023-08-27,3,1.0,7.0
g012803,남,40,50,50110,44,44150,42,42170,1,1,3,2,2,3,3,6,세종특별자치시,충북,2023-09-23~2023-09-23,8,7.0,3.0
g000393,남,40,42,42210,41,41820,50,50110,1,1,1,2,6,2,1,4,인천광역시,충북,2023-05-28~2023-05-29,6,3.0,
g000429,여,20,41,41280,42,42150,42,42210,3,2,2,2,6,6,1,6,대전광역시,충남,2023-05-20~2023-05-21,1,8.0,2.0
g005746,여,20,42,42150,42,42210,28,28710,4,3,3,5,4,4,3,6,서울특별시,전남,2023-08-15~2023-08-18,3,7.0,1.0
g003065,여,20,26,26350,29,29110,46,46130,2,4,3,6,3,3,6,6,서울특별시,광주,2023-06-27~2023-06-28,6,8.0,2.0
g002421,남,30,50,50110,42,42150,26,26350,4,2,3,5,3,3,3,5,경상남도,전북,2023-06-24~2023-06-25,1,3.0,2.0
g002075,여,20,41,41670,11,11680,42,42210,6,6,2,6,6,2,5,5,서울특별시,충남,2023-07-08~2023-07-09,5,3.0,8.0
g003492,남,40,42,42150,50,50110,41,41830,2,2,3,2,2,3,5,5,서울특별시,전남,2023-07-27~2023-07-28,2,1.0,3.0
g012544,여,20,11,11440,41,41280,50,50130,5,3,4,4,5,3,4,5,충청남도,충남,2023-09-16~2023-09-16,2,1.0,7.0
g001916,여,20,50,50110,27,27260,45,45110,3,2,1,5,5,2,6,7,충청북도,대전,2023-06-06~2023-06-06,1,7.0,5.0
g007348,여,20,26,26350,50,50110,46,46130,6,2,2,1,2,7,6,6,서울특별시,대전,2023-08-29~2023-08-29,1,4.0,2.0
g004852,여,60,47,47130,47,47830,48,48880,4,6,6,4,3,3,3,3,대구광역시,전남,2023-08-11~2023-08-12,2,7.0,1.0
g010441,여,20,42,42150,50,50130,26,26260,4,4,4,4,4,4,6,3,경기도,대전,2023-08-26~2023-08-26,3,2.0,
g005568,여,40,47,47170,46,46730,50,50130,2,2,1,6,7,1,1,6,경기도,대전,2023-08-15~2023-08-15,3,5.0,7.0
g002431,여,50,42,42210,50,50130,26,26350,5,4,6,3,4,6,6,1,경기도,충남,2023-06-25~2023-06-25,1,2.0,4.0
g012620,여,30,26,26260,11,11290,47,47130,4,1,2,3,4,1,1,4,대전광역시,세종,2023-09-16~2023-09-16,1,2.0,3.0
g005754,여,50,48,48840,48,48220,50,50110,2,4,2,6,7,5,6,2,경상남도,대전,2023-08-12~2023-08-13,1,7.0,8.0
g005750,남,60,47,47750,45,45710,42,42770,2,3,1,3,2,1,2,6,대전광역시,충북,2023-08-23~2023-08-23,8,1.0,2.0
g000306,여,20,44,44210,48,48850,41,41280,2,2,2,1,4,4,2,5,서울특별시,충남,2023-05-20~2023-05-21,7,3.0,4.0
g003192,남,50,45,45800,43,43730,44,44770,2,4,6,6,6,1,2,4,대전광역시,충북,2023-06-24~2023-06-24,3,1.0,7.0
g007401,남,30,29,29200,46,46710,45,45110,4,4,4,3,3,4,5,3,광주광역시,전남,2023-08-20~2023-08-20,3,2.0,1.0
g005798,남,20,11,11545,50,50130,26,26320,6,1,3,3,3,6,2,4,광주광역시,전남,2023-08-11~2023-08-11,2,3.0,7.0
g001716,여,30,50,50110,26,26350,42,42210,5,2,3,4,4,4,5,4,서울특별시,전북,2023-06-03~2023-06-04,1,7.0,4.0
g012679,남,50,48,48220,50,50130,46,46130,1,2,2,2,2,2,2,2,전라북도,충북,2023-09-24~2023-09-24,8,3.0,7.0
g003121,남,30,27,27110,11,11110,41,41820,1,1,2,1,6,5,2,6,서울특별시,충북,2023-06-29~2023-06-30,1,2.0,7.0
g002264,여,30,26,26500,47,47130,45,45110,3,4,3,2,2,4,6,2,부산광역시,전북,2023-07-01~2023-07-02,3,1.0,2.0
g010342,남,20,50,50110,26,26350,46,46130,4,2,1,4,3,4,5,4,광주광역시,전남,2023-08-26~2023-08-26,7,4.0,9.0
g011581,여,60,29,29200,26,26350,46,46130,6,3,4,4,6,3,4,2,서울특별시,대전,2023-09-07~2023-09-07,1,7.0,2.0
g012207,남,30,45,45800,44,44770,11,11680,2,2,1,2,2,2,1,4,전라북도,광주,2023-09-09~2023-09-09,8,3.0,1.0
g002943,남,40,42,42820,26,26710,50,50130,1,1,1,3,3,3,1,4,서울특별시,충북,2023-06-24~2023-06-24,1,,
g012807,남,40,11,11410,42,42150,27,27260,4,3,5,4,3,5,6,4,충청남도,충남,2023-09-23~2023-09-23,7,6.0,3.0
g002657,여,30,27,27260,30,30230,43,43800,3,3,5,6,3,3,5,2,서울특별시,전남,2023-06-23~2023-06-24,5,1.0,2.0
g004180,여,20,26,26350,50,50130,50,50110,4,2,3,3,3,4,5,3,부산광역시,전북,2023-07-25~2023-07-26,3,7.0,8.0
g007704,여,20,28,28710,45,45750,29,29200,5,5,2,5,6,2,2,6,대전광역시,충남,2023-08-20~2023-08-20,1,3.0,4.0
g007120,남,30,42,42150,50,50110,26,26500,2,2,2,2,2,3,3,6,경기도,충남,2023-09-09~2023-09-10,5,3.0,2.0
g003556,남,60,11,11680,50,50110,48,48330,2,2,2,2,2,6,2,4,부산광역시,전북,2023-07-16~2023-07-17,4,2.0,3.0
g005978,여,20,43,43110,41,41820,47,47130,3,2,2,2,2,2,5,5,경기도,대전,2023-08-14~2023-08-16,1,7.0,4.0
g003337,여,50,50,50110,42,42150,43,43150,2,2,2,4,2,2,2,6,인천광역시,충북,2023-07-08~2023-07-09,1,2.0,5.0
g011449,여,60,42,42750,47,47110,50,50130,1,1,1,4,4,4,1,4,경기도,대전,2023-09-16~2023-09-16,2,1.0,6.0
g011490,여,20,11,11110,48,48310,46,46710,4,1,3,4,6,4,1,7,광주광역시,전남,2023-09-10~2023-09-10,5,4.0,1.0
g001313,남,20,11,11170,26,26350,47,47130,4,4,2,5,5,4,6,5,경기도,대전,2023-06-02~2023-06-03,10,1.0,5.0
g012750,여,20,42,42150,41,41820,46,46130,4,2,2,7,6,3,3,7,대전광역시,충북,2023-09-23~2023-09-23,6,1.0,2.0
g011873,여,30,42,42210,26,26710,41,41820,4,1,1,7,7,1,1,1,경기도,충남,2023-09-09~2023-09-09,1,2.0,8.0
g004436,남,30,11,11680,50,50110,45,45110,4,5,2,5,4,6,5,2,전라북도,전북,2023-07-26~2023-07-27,2,3.0,1.0
g001151,여,50,50,50130,26,26710,45,45110,2,2,1,2,2,3,2,7,대전광역시,충북,2023-05-27~2023-05-27,2,1.0,3.0
g000234,남,50,50,50110,42,42760,30,30230,4,4,4,2,4,4,1,4,서울특별시,충남,2023-05-19~2023-05-21,1,3.0,2.0
g001223,여,50,48,48310,47,47130,42,42170,4,3,2,2,2,6,2,6,부산광역시,전북,2023-05-28~2023-05-29,3,1.0,2.0
g002752,남,20,42,42150,42,42170,50,50110,1,1,3,3,1,3,1,7,경기도,충북,2023-06-23~2023-06-24,9,3.0,5.0
g012410,여,60,42,42150,50,50130,50,50110,1,1,7,7,1,1,6,4,충청북도,대전,2023-09-15~2023-09-15,1,7.0,2.0
g000546,남,20,46,46150,11,11680,26,26350,4,1,1,5,6,4,5,6,전라북도,전남,2023-05-18~2023-05-20,2,1.0,4.0
g012943,여,60,50,50130,43,43760,44,44180,6,5,5,4,4,4,5,4,충청북도,충남,2023-09-27~2023-09-27,3,1.0,2.0
g005080,남,40,50,50110,50,50130,42,42170,2,1,1,2,2,1,1,7,서울특별시,전남,2023-08-14~2023-08-16,2,3.0,5.0
g001640,여,50,42,42150,41,41820,28,28710,2,4,2,6,4,4,4,3,서울특별시,충남,2023-06-03~2023-06-04,10,,
g004521,남,30,11,11230,42,42210,41,41820,2,1,2,4,4,6,6,6,서울특별시,전북,2023-07-28~2023-07-29,2,7.0,3.0
g004359,남,20,50,50130,11,11650,11,11680,5,2,4,3,4,5,2,5,광주광역시,전남,2023-07-26~2023-07-27,3,1.0,2.0
g000976,여,40,44,44230,41,41550,46,46130,4,2,2,6,7,2,1,7,충청남도,전북,2023-05-27~2023-05-29,3,1.0,7.0
g001257,남,30,11,11680,44,44230,44,44130,3,4,4,4,2,2,5,5,대전광역시,충남,2023-05-27~2023-05-27,2,3.0,
g013048,여,30,26,26500,50,50110,50,50130,6,3,3,4,2,2,2,6,대전광역시,충북,2023-09-27~2023-09-27,3,5.0,2.0
g000419,여,30,26,26260,26,26500,46,46150,6,3,2,4,2,2,2,4,서울특별시,전남,2023-05-19~2023-05-21,2,4.0,1.0
g012289,여,30,11,11440,42,42150,50,50110,4,4,3,3,3,6,5,6,전라북도,전북,2023-09-16~2023-09-16,1,3.0,7.0
g012260,여,40,44,44180,50,50110,42,42150,4,3,4,2,2,7,6,3,충청북도,세종,2023-09-13~2023-09-13,3,1.0,2.0
g003001,남,40,42,42150,41,41480,44,44270,1,2,2,1,1,6,6,3,경기도,충남,2023-06-23~2023-06-24,2,1.0,6.0
g012753,남,40,44,44180,46,46130,11,11590,1,1,1,4,6,2,1,2,대전광역시,충남,2023-09-23~2023-09-23,2,5.0,3.0
g009858,여,20,50,50110,30,30140,47,47130,7,1,1,4,7,7,7,7,광주광역시,전북,2023-08-27~2023-08-27,3,2.0,5.0
g011163,여,20,28,28710,11,11215,41,41110,2,2,2,4,2,2,4,4,충청남도,충남,2023-09-01~2023-09-01,3,1.0,2.0
g001235,남,30,11,11230,44,44180,30,30200,3,6,2,5,3,3,2,3,충청남도,충남,2023-05-27~2023-05-28,1,5.0,7.0
g012304,남,30,26,26350,50,50130,50,50110,2,3,1,5,3,2,5,3,충청남도,충북,2023-09-09~2023-09-09,3,2.0,1.0
g011691,여,20,50,50130,50,50110,42,42150,1,1,2,4,4,5,3,6,대전광역시,충북,2023-09-14~2023-09-14,3,1.0,5.0
g000735,여,30,44,44130,44,44200,44,44760,2,4,3,6,6,3,5,6,충청남도,충남,2023-06-04~2023-06-06,1,3.0,2.0
g012812,여,20,50,50110,42,42110,11,11440,6,2,2,3,6,6,6,7,경기도,대전,2023-09-24~2023-09-24,3,1.0,5.0
g003281,남,20,50,50130,47,47110,42,42110,3,2,1,1,1,2,3,1,서울특별시,전남,2023-07-03~2023-07-04,7,2.0,1.0
g005905,여,40,42,42210,42,42810,41,41830,6,6,5,5,3,6,3,3,서울특별시,전남,2023-08-24~2023-08-26,7,3.0,1.0
g011146,여,30,50,50110,26,26350,42,42150,2,6,4,1,1,1,4,4,서울특별시,충남,2023-09-30~2023-09-30,2,7.0,1.0
g009335,여,20,50,50130,26,26350,45,45110,4,7,1,1,3,2,7,7,서울특별시,대전,2023-08-24~2023-08-24,3,1.0,7.0
g006462,남,20,42,42150,42,42210,50,50130,3,3,2,3,3,3,7,7,서울특별시,전남,2023-08-25~2023-08-27,3,7.0,1.0
g006265,여,20,11,11680,26,26350,46,46130,7,3,5,3,5,7,2,6,광주광역시,대전,2023-08-15~2023-08-15,7,1.0,2.0
g002195,여,30,46,46710,50,50130,46,46790,2,6,4,6,2,2,6,4,광주광역시,전남,2023-06-24~2023-06-25,3,1.0,2.0
g003067,남,40,47,47210,47,47110,50,50130,1,2,4,5,4,3,2,6,대구광역시,전북,2023-06-22~2023-06-23,1,5.0,6.0
g000552,여,30,46,46170,46,46710,46,46110,5,3,5,4,6,6,4,5,광주광역시,전남,2023-05-27~2023-05-28,7,6.0,2.0
g000719,남,30,50,50130,42,42210,11,11710,4,2,1,2,2,5,2,7,인천광역시,충남,2023-05-27~2023-05-29,1,3.0,6.0
g011232,남,20,50,50130,42,42830,30,30140,4,4,2,4,4,4,4,4,서울특별시,대전,2023-09-02~2023-09-02,3,1.0,2.0
g000229,여,20,42,42150,42,42210,42,42830,4,4,3,5,4,3,4,5,경기도,충북,2023-05-20~2023-05-21,2,6.0,7.0
g000815,여,50,50,50130,50,50110,42,42150,2,6,2,6,6,6,7,4,경기도,충남,2023-05-27~2023-05-29,7,8.0,3.0
g000477,여,40,50,50110,26,26350,42,42150,4,2,4,2,2,4,1,6,충청남도,충남,2023-05-27~2023-05-27,2,1.0,8.0
g003429,남,30,29,29200,46,46110,48,48170,7,4,7,7,1,7,1,7,경상남도,전남,2023-07-01~2023-07-01,2,7.0,4.0
g000618,여,40,42,42150,41,41210,50,50130,6,1,1,1,4,5,2,6,서울특별시,전남,2023-05-26~2023-05-28,3,2.0,1.0
g003561,여,30,41,41410,50,50130,45,45110,4,3,2,2,4,4,3,6,경기도,전북,2023-07-01~2023-07-02,10,3.0,1.0
g010218,남,20,50,50110,11,11215,26,26350,3,2,6,1,4,4,6,7,경기도,충북,2023-08-26~2023-08-26,2,7.0,1.0
g010635,여,20,50,50130,26,26350,30,30170,4,4,3,3,4,6,2,5,대구광역시,대전,2023-08-29~2023-08-29,1,2.0,7.0
g003459,남,40,42,42210,50,50130,26,26260,4,2,1,3,4,2,6,6,서울특별시,세종,2023-07-01~2023-07-02,7,1.0,3.0
g005559,남,30,26,26350,45,45110,50,50110,2,2,2,2,4,4,4,6,대전광역시,세종,2023-08-19~2023-08-19,1,3.0,5.0
g007718,남,20,26,26350,46,46710,46,46130,2,4,2,6,3,4,3,2,광주광역시,전남,2023-08-20~2023-08-20,8,3.0,1.0
g002516,남,50,50,50110,50,50130,45,45190,1,1,1,2,1,1,6,1,부산광역시,전북,2023-06-16~2023-06-17,2,3.0,7.0
g000607,남,30,41,41110,42,42210,42,42150,3,3,5,6,1,2,6,1,경기도,충북,2023-05-27~2023-05-29,3,2.0,1.0
g001686,여,30,44,44150,41,41290,42,42150,3,2,1,3,6,6,2,7,충청북도,충남,2023-06-05~2023-06-06,1,5.0,3.0
g007351,남,50,45,45720,44,44180,45,45790,4,5,3,5,3,3,6,5,전라북도,대전,2023-08-27~2023-08-27,3,2.0,1.0
g003583,남,20,42,42150,50,50130,50,50110,6,2,2,5,6,2,3,3,경기도,충남,2023-07-29~2023-07-30,7,3.0,1.0
g006921,남,20,48,48840,50,50130,11,11380,3,2,2,2,3,5,6,7,부산광역시,전남,2023-09-06~2023-09-08,3,2.0,5.0
g000935,여,30,42,42720,41,41650,41,41830,1,1,1,1,1,1,6,2,서울특별시,대전,2023-05-28~2023-05-30,2,7.0,1.0
g012757,남,20,44,44825,44,44210,44,44810,4,5,2,6,6,5,2,6,충청남도,충남,2023-09-24~2023-09-24,2,1.0,3.0
g012267,남,30,30,30170,44,44180,44,44760,6,2,3,1,1,7,2,4,세종특별자치시,대전,2023-09-11~2023-09-11,7,3.0,9.0
g011164,여,20,47,47840,47,47110,47,47130,2,2,3,3,1,4,6,5,대구광역시,대전,2023-09-05~2023-09-05,1,2.0,7.0
g000191,여,30,46,46130,45,45110,50,50110,5,2,5,2,2,5,5,6,서울특별시,전북,2023-05-28~2023-05-29,1,2.0,9.0
g000515,남,40,42,42210,46,46130,48,48840,1,1,1,3,3,5,3,6,충청남도,대전,2023-06-03~2023-06-04,2,1.0,3.0
g002857,남,30,42,42150,42,42210,42,42820,2,4,4,3,7,1,6,5,인천광역시,전남,2023-07-01~2023-07-01,4,7.0,1.0
g011489,남,30,46,46170,46,46710,46,46830,1,1,1,5,3,3,4,5,광주광역시,전남,2023-09-10~2023-09-10,3,5.0,1.0
g011137,남,40,44,44825,42,42820,48,48220,2,2,1,3,2,4,1,1,경기도,충남,2023-09-01~2023-09-01,7,1.0,5.0
g013131,남,20,11,11440,26,26500,50,50130,6,3,2,3,3,6,6,6,광주광역시,전남,2023-09-29~2023-09-29,5,3.0,2.0
g007232,남,40,50,50130,48,48840,46,46780,2,2,1,4,4,3,6,7,부산광역시,전남,2023-08-21~2023-08-22,1,10.0,3.0
g001100,여,50,50,50130,26,26350,30,30200,3,1,2,2,2,3,6,6,충청남도,세종,2023-05-28~2023-05-29,2,3.0,5.0
g011826,남,40,11,11680,50,50130,46,46130,2,7,7,6,7,4,5,5,세종특별자치시,전북,2023-09-10~2023-09-10,3,1.0,2.0
g003135,여,50,47,47930,44,44150,45,45110,3,4,2,4,2,3,4,4,충청남도,충남,2023-06-24~2023-06-25,3,8.0,1.0
g004626,남,40,50,50130,26,26530,46,46130,3,5,1,1,5,2,7,2,전라북도,전북,2023-08-05~2023-08-05,1,3.0,2.0
g005392,여,20,45,45790,26,26350,41,41190,1,3,4,4,2,3,5,6,대전광역시,전북,2023-08-27~2023-08-28,3,1.0,8.0
g012990,남,50,26,26350,42,42210,28,28710,4,4,1,2,6,4,2,3,경기도,전북,2023-09-24~2023-09-24,1,6.0,7.0
g010932,여,30,11,11440,50,50130,42,42150,2,2,2,6,5,5,3,4,대전광역시,전북,2023-09-02~2023-09-02,2,1.0,3.0
g010850,여,30,50,50110,26,26350,42,42170,2,2,2,4,2,2,6,2,대전광역시,충남,2023-08-29~2023-08-29,2,3.0,1.0
g003515,여,20,11,11680,41,41820,46,46230,3,2,3,3,3,3,4,7,인천광역시,충북,2023-07-05~2023-07-06,3,7.0,2.0
g000466,남,50,50,50130,42,42150,44,44200,2,2,3,2,2,3,3,3,경기도,충북,2023-06-03~2023-06-04,7,3.0,1.0
g007309,여,30,41,41110,30,30200,43,43800,3,3,2,1,2,3,3,5,경기도,대전,2023-08-20~2023-08-20,1,3.0,9.0
g012308,여,30,26,26500,50,50110,31,31710,1,1,5,1,1,2,2,6,서울특별시,충남,2023-09-09~2023-09-09,1,,
g000481,여,30,46,46810,43,43800,42,42820,1,1,1,1,6,2,2,7,서울특별시,충북,2023-05-27~2023-05-29,1,2.0,6.0
g008812,여,20,26,26710,47,47170,50,50110,5,2,2,4,2,2,6,6,대구광역시,전남,2023-08-22~2023-08-24,3,2.0,1.0
g001052,남,40,47,47130,11,11110,50,50130,4,6,2,5,6,4,6,4,대전광역시,충남,2023-06-04~2023-06-04,2,,
g012751,여,30,11,11110,44,44825,30,30200,6,2,6,1,2,6,2,5,전라남도,전남,2023-09-23~2023-09-23,2,1.0,8.0
g011582,남,60,41,41590,47,47170,30,30230,1,7,1,7,7,1,7,7,인천광역시,대전,2023-09-17~2023-09-17,8,7.0,5.0
g000709,여,20,50,50130,26,26350,42,42210,2,1,1,2,7,2,2,6,서울특별시,전북,2023-06-02~2023-06-04,7,8.0,4.0
g012662,여,20,11,11680,30,30170,45,45710,3,2,2,3,2,3,1,6,전라북도,대전,2023-09-27~2023-09-27,1,3.0,5.0
g003608,여,40,42,42150,46,46130,26,26350,7,4,3,3,2,4,2,3,경상남도,대전,2023-07-29~2023-07-30,3,2.0,4.0
g012182,여,20,26,26350,42,42830,50,50130,2,2,1,4,2,3,6,2,광주광역시,전남,2023-09-12~2023-09-12,1,7.0,3.0
g002152,여,20,42,42210,50,50110,43,43800,1,5,2,5,5,6,7,6,경기도,충북,2023-06-20~2023-06-21,2,1.0,
g007099,여,30,42,42210,50,50110,42,42150,2,3,3,2,4,5,3,7,서울특별시,전북,2023-09-01~2023-09-02,3,1.0,8.0
g011593,남,30,50,50130,42,42150,45,45130,1,4,6,4,2,6,4,1,대전광역시,전북,2023-09-04~2023-09-04,2,8.0,1.0
g002632,여,20,11,11305,11,11680,41,41450,2,2,2,5,6,2,2,4,서울특별시,충북,2023-07-01~2023-07-02,1,2.0,4.0
g002412,여,30,46,46710,28,28260,50,50130,1,2,4,2,2,5,3,5,광주광역시,충남,2023-06-25~2023-06-26,3,5.0,2.0
g000775,남,30,50,50110,26,26410,45,45110,5,1,6,2,2,7,1,6,경상남도,전북,2023-05-27~2023-05-29,2,3.0,1.0
g004629,여,20,11,11440,42,42150,50,50110,5,2,4,2,2,6,5,6,충청북도,대전,2023-08-19~2023-08-19,1,3.0,7.0
g011930,여,40,44,44230,41,41460,47,47130,4,4,4,4,5,4,4,4,충청남도,충남,2023-09-05~2023-09-05,1,3.0,
g006588,여,30,42,42210,50,50130,41,41820,2,4,1,3,6,2,5,6,서울특별시,전남,2023-08-20~2023-08-21,9,3.0,7.0
g011613,여,30,26,26350,11,11170,42,42150,3,3,3,1,4,2,1,2,세종특별자치시,대전,2023-09-17~2023-09-17,1,6.0,4.0
g006023,여,30,11,11110,26,26350,29,29170,4,3,2,5,5,3,6,6,서울특별시,대전,2023-08-19~2023-08-20,2,7.0,1.0
g004681,남,20,11,11680,11,11740,11,11305,4,4,4,4,4,4,4,4,광주광역시,전남,2023-08-06~2023-08-06,5,3.0,1.0
g006393,여,30,46,46710,50,50110,45,45110,4,6,5,3,2,4,2,2,광주광역시,전남,2023-08-27~2023-08-28,3,1.0,2.0
g013114,여,40,44,44150,44,44770,11,11110,4,4,3,5,5,2,3,5,충청남도,충남,2023-09-29~2023-09-29,7,8.0,2.0
g000681,여,30,47,47190,44,44760,11,11680,1,7,7,1,1,7,7,1,대전광역시,충남,2023-06-05~2023-06-06,3,2.0,1.0
g011882,여,40,42,42830,26,26140,41,41290,3,5,1,1,1,1,1,6,경기도,충북,2023-09-09~2023-09-09,3,6.0,1.0
g012504,여,30,50,50130,42,42150,46,46900,2,2,1,4,6,2,6,2,서울특별시,대전,2023-09-13~2023-09-13,2,4.0,1.0
g012177,여,20,50,50110,26,26500,46,46130,4,2,2,3,4,4,5,5,경기도,대전,2023-09-09~2023-09-09,1,7.0,3.0
g004707,여,20,29,29200,46,46130,46,46710,2,2,2,2,2,4,6,7,전라남도,전남,2023-08-06~2023-08-07,2,5.0,3.0
