TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION,TRAVEL_MISSION_CHECK
g_g000988,G03,g000988,22;24;26;3;9,2023-05-27,2023-05-28,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,22;24;26;3;9,3;22;26
g_g000989,G02,g000989,22,2023-05-27,2023-05-29,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,22,3;4;22
g_g000991,G02,g000991,21;24;3,2023-05-30,2023-06-01,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,21;24;3,3;6;23
g_g000992,G03,g000992,4;9;22;21;26;24,2023-05-27,2023-05-30,대중교통 등,전남 방문/거주지 구분 없음/39세 이하/특별미션,4;9;22;21;26;24,9;22;4
g_g000993,G02,g000993,22;3;4;5;6,2023-06-04,2023-06-07,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;3;4;5;6,3;6;5
g_g000996,G07,g000996,1;12;2;4;6,2023-05-24,2023-05-25,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;12;2;4;6,2;22;24
g_g000998,G04,g000998,2;4;3;1;5;6;7;8;10;9;13;12;23;24;28;27;26;21;22,2023-05-27,2023-05-30,자가용,대전 방문/거주지 구분 없음/39세 이하/특별미션,2;4;3;1;5;6;7;8;10;9;13;12;23;24;28;27;26;21;22,1;2;6
g_g001000,G02,g001000,2;3;5;6;9,2023-06-02,2023-06-04,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/부부/일반미션,2;3;5;6;9,26;3;4
g_g001002,G06,g001002,22;23,2023-05-26,2023-05-28,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;23,22;23;24
g_g001003,G04,g001003,1;3;4;6;10,2023-05-27,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;3;4;6;10,1;6;10
g_g001004,G03,g001004,9;22;24;26;6,2023-06-07,2023-06-11,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,9;22;24;26;6,22;9;21
g_g001006,G04,g001006,2;10;23;1;4,2023-05-26,2023-05-28,자가용,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,2;10;23;1;4,10;2;26
g_g001008,G03,g001008,2;3;1;22;24;27;21,2023-05-28,2023-05-30,자가용,전라권 방문/호남권 거주/40세 이상/3인 이상 친구/일반미션,2;3;1;22;24;27;21,3;8;21
g_g001011,G06,g001011,5;8,2023-06-04,2023-06-07,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,5;8,5;8;24
g_g001014,G03,g001014,2;4;6;1;7,2023-05-27,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,2;4;6;1;7,2;6;1
g_g001016,G04,g001016,1;21;22;4;6,2023-05-27,2023-05-28,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;21;22;4;6,24;7;1
g_g001019,G04,g001019,2;22;23;4;6,2023-05-27,2023-05-29,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,2;22;23;4;6,2;1;23
g_g001022,G04,g001022,1;10,2023-06-06,2023-06-08,자가용,충청권 방문/충청권 거주/40세 이상/커플/일반미션,1;10,2;10;21
g_g001026,G06,g001026,2;26;27;6;9,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/39세 이하/자녀동반/일반미션,2;26;27;6;9,2;1;26
g_g001028,G05,g001028,13;2;21;3;8,2023-05-27,2023-05-30,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,13;2;21;3;8,3;13;8
g_g001030,G03,g001030,2;3;6,2023-05-28,2023-05-29,자가용,전라권 방문/호남권 거주/39세 이하/커플/일반미션,2;3;6,2;21;22
g_g001033,G02,g001033,4;7;9;23;26;1;3;6;12;21,2023-06-02,2023-06-05,자가용,전북 방문/거주지 구분 없음/40세 이상/특별미션,4;7;9;23;26;1;3;6;12;21,2;3;6
g_g001034,G03,g001034,2,2023-05-28,2023-05-29,자가용,전라권 방문/호남권 거주/40세 이상/자녀동반/일반미션,2,2;24;5
g_g001035,G05,g001035,1,2023-05-26,2023-05-27,자가용,충청권 방문/충청권 거주/40세 이상/나홀로 여행/일반미션,1,1;6;3
g_g001036,G05,g001036,8,2023-05-27,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,8,8;1;24
g_g001038,G02,g001038,2;1;5;2;2;2,2023-05-27,2023-05-30,대중교통 등,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2;1;5;2;2;2,2;1;22
g_g001039,G05,g001039,2;21;22;25;27;28,2023-05-27,2023-05-30,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,2;21;22;25;27;28,3;25;21
g_g001040,G02,g001040,22;12;26;5;3;21,2023-06-04,2023-06-06,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,22;12;26;5;3;21,3;4;26
g_g001041,G02,g001041,2;3;6,2023-05-28,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/자녀동반/일반미션,2;3;6,3;23;24
g_g001046,G04,g001046,4,2023-05-28,2023-05-29,자가용,충청권 방문/충청권 외 거주/40세 이상/3인 이상 친구/일반미션,4,6;4;24
g_g001047,G02,g001047,1;12;22;6;9,2023-05-26,2023-05-28,자가용,전라권 방문/호남권 외 거주/39세 이하/3인 이상 친구/일반미션,1;12;22;6;9,9;6;2
g_g001048,G06,g001048,1;10;2;22;28,2023-06-03,2023-06-05,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,1;10;2;22;28,10;27;22
g_g001050,G07,g001050,2;13,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/40세 이상/부모 동반/일반미션,2;13,2;3;1
g_g001051,G03,g001051,1;2;6;7;23,2023-05-27,2023-05-30,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;6;7;23,3;6;7
g_g001052,G06,g001052,1;3;4,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/39세 이하/나홀로 여행/일반미션,1;3;4,1;4;6
g_g001053,G03,g001053,9,2023-05-28,2023-05-30,대중교통 등,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,9,9;22;1
g_g001056,G06,g001056,10;2;23;3;7,2023-06-09,2023-06-11,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,10;2;23;3;7,2;3;23
g_g001063,G04,g001063,11;22;6,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,11;22;6,6;22;11
g_g001068,G05,g001068,28;22;5;4;21,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,28;22;5;4;21,28;22;21
g_g001070,G05,g001070,21;22;24;28,2023-05-27,2023-05-28,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,21;22;24;28,24;22;2
g_g001076,G03,g001076,6;6;21;22;23;24;26;5,2023-06-02,2023-06-07,자가용,전남 방문/거주지 구분 없음/40세 이상/특별미션,6;6;21;22;23;24;26;5,6;5;22
g_g001077,G06,g001077,22;24;27;5;8,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,22;24;27;5;8,5;8;27
g_g001081,G03,g001081,11;27;13;8;24,2023-06-03,2023-06-06,자가용,전라권 방문/호남권 외 거주/40세 이상/3인 이상 친구/일반미션,11;27;13;8;24,3;5;11
g_g001083,G02,g001083,11;22;6;9,2023-06-04,2023-06-07,자가용,전라권 방문/호남권 외 거주/39세 이하/커플/일반미션,11;22;6;9,9;6;11
g_g001086,G06,g001086,21;22;3;6,2023-06-03,2023-06-05,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/부부/일반미션,21;22;3;6,3;24;21
g_g001095,G04,g001095,1;2;22;4,2023-06-02,2023-06-05,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,1;2;22;4,5;10;22
g_g001100,G07,g001100,2;22;23,2023-05-28,2023-05-30,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,2;22;23,23;22;2
g_g001101,G05,g001101,10;21;22;23;26,2023-06-04,2023-06-07,자가용,충청권 방문/충청권 외 거주/40세 이상/자녀동반/일반미션,10;21;22;23;26,10;23;6
g_g001103,G04,g001103,1;2;4;22;24;27,2023-05-27,2023-05-29,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,1;2;4;22;24;27,27;1;4
g_g001104,G06,g001104,7;23;22;25,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,7;23;22;25,22;26;2
g_g001106,G06,g001106,24;3;4;6,2023-06-04,2023-06-06,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,24;3;4;6,6;24;4
g_g001107,G03,g001107,21;22;27,2023-06-04,2023-06-05,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,21;22;27,27;21;22
g_g001109,G06,g001109,10;21,2023-05-28,2023-05-30,자가용,충청권 방문/충청권 거주/40세 이상/자녀동반/일반미션,10;21,10;21;1
g_g001111,G05,g001111,10;21;23,2023-05-26,2023-05-28,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,10;21;23,2;10;23
g_g001112,G03,g001112,22;23;24;26,2023-05-28,2023-05-30,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,22;23;24;26,23;21;26
g_g001113,G04,g001113,5;2;21,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 거주/39세 이하/부부/일반미션,5;2;21,1;2;21
g_g001114,G04,g001114,1;9;23;10;3;4,2023-05-27,2023-05-29,자가용,충청권 방문/충청권 외 거주/39세 이하/커플/일반미션,1;9;23;10;3;4,3;9;1
g_g001118,G01,g001118,1;22;24;6,2023-05-26,2023-05-28,대중교통 등,전라권 방문/호남권 거주/39세 이하/나홀로 여행/일반미션,1;22;24;6,6;1;22
g_g001124,G06,g001124,3;4;6,2023-06-06,2023-06-08,대중교통 등,충청권 방문/충청권 외 거주/39세 이하/나홀로 여행/일반미션,3;4;6,3;4;13
g_g001129,G06,g001129,21;22,2023-05-27,2023-05-28,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,21;22,22;26;21
g_g001132,G05,g001132,2;5;8;22;6,2023-06-03,2023-06-05,대중교통 등,충북 방문/거주지 구분 없음/39세 이하/특별미션,2;5;8;22;6,5;3;8
g_g001133,G02,g001133,3;4;22;23;5,2023-06-07,2023-06-09,자가용,전라권 방문/호남권 외 거주/40세 이상/커플/일반미션,3;4;22;23;5,3;5;13
g_g001135,G03,g001135,2;24;26;5;6,2023-05-27,2023-05-28,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,2;24;26;5;6,2;3;6
g_g001136,G05,g001136,13;24;27;28,2023-05-27,2023-05-28,자가용,충북 방문/거주지 구분 없음/39세 이하/특별미션,13;24;27;28,28;27;13
g_g001138,G05,g001138,22;3;5;6;9,2023-06-02,2023-06-04,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,22;3;5;6;9,3;22;24
g_g001144,G05,g001144,25,2023-05-28,2023-05-30,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,25,23;25;4
g_g001147,G02,g001147,24;25;26;27;28,2023-06-07,2023-06-09,자가용,전라권 방문/호남권 외 거주/39세 이하/나홀로 여행/일반미션,24;25;26;27;28,8;24;25
g_g001148,G05,g001148,2;21;22;7,2023-06-05,2023-06-07,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,2;21;22;7,2;4;21
g_g001151,G05,g001151,22;27;8,2023-05-27,2023-05-28,자가용,충청권 방문/충청권 거주/40세 이상/부모 동반/일반미션,22;27;8,22;27;8
g_g001154,G05,g001154,11;2;3;5;6,2023-06-03,2023-06-05,자가용,충청권 방문/충청권 외 거주/39세 이하/자녀동반/일반미션,11;2;3;5;6,3;5;26
g_g001156,G05,g001156,8,2023-06-02,2023-06-04,자가용,충청권 방문/충청권 외 거주/39세 이하/3인 이상 친구/일반미션,8,8;24;22
g_g001164,G02,g001164,12;21;22;27;3,2023-06-03,2023-06-05,자가용,전북 방문/거주지 구분 없음/39세 이하/특별미션,12;21;22;27;3,3;27;12
g_g001166,G07,g001166,2;21,2023-05-28,2023-05-29,자가용,충남 방문/거주지 구분 없음/40세 이상/특별미션,2;21,2;21;6
g_g001169,G05,g001169,13;2;26,2023-05-30,2023-06-01,자가용,충북 방문/거주지 구분 없음/40세 이상/특별미션,13;2;26,3;13;26
g_g001171,G03,g001171,2,2023-05-27,2023-05-28,자가용,전라권 방문/호남권 거주/39세 이하/자녀동반/일반미션,2,2;6;11
g_g001173,G06,g001173,22;28,2023-06-03,2023-06-05,자가용,충남 방문/거주지 구분 없음/39세 이하/특별미션,22;28,3;22;6
g_g001178,G06,g001178,8;5,2023-06-04,2023-06-06,자가용,충청권 방문/충청권 거주/39세 이하/3인 이상 친구/일반미션,8;5,8;5;22
g_g001187,G03,g001187,21;2;9;22;24;27;28;9;11;10;12;13;22;23;24;26;27;28,2023-05-30,2023-06-01,자가용,전남 방문/거주지 구분 없음/39세 이하/특별미션,21;2;9;22;24;27;28;9;11;10;12;13;22;23;24;26;27;28,21;9;27
g_g001189,G03,g001189,22;23;26;3;4,2023-06-01,2023-06-03,자가용,전라권 방문/호남권 외 거주/40세 이상/3대 동반 여행/일반미션,22;23;26;3;4,3;21;12
g_g001191,G05,g001191,21;22;24;27;28,2023-06-04,2023-06-05,대중교통 등,충청권 방문/충청권 외 거주/40세 이상/부부/일반미션,21;22;24;27;28,28;24;5
